CLIENTNUM,Churn,churn_probability,risk_band
779866458,0,0.0,Low
721246833,0,0.0,Low
710752233,1,0.9982,Very High
709813008,0,0.0,Low
710219658,0,0.0,Low
789121233,0,0.0,Low
715146558,1,0.9999,Very High
720205608,0,0.0,Low
778606308,1,0.9523,Very High
710438358,1,1.0,Very High
712562433,1,1.0,Very High
718186233,0,0.0,Low
713717283,1,0.9995,Very High
713822208,1,0.998,Very High
710466633,0,0.0,Low
711153783,0,0.0,Low
718230933,1,0.1292,Low
788885133,0,0.0,Low
711637458,1,1.0,Very High
719532108,0,0.0,Low
757643733,0,0.0,Low
715122858,0,0.0,Low
708384033,1,1.0,Very High
708273858,0,0.0,Low
803952408,0,0.0,Low
778394358,0,0.0,Low
713180433,0,0.0,Low
787458783,0,0.0,Low
720315933,0,0.0,Low
713677158,1,1.0,Very High
739828308,0,0.0,Low
720959058,0,0.0,Low
718090233,1,0.9999,Very High
789939558,0,0.0,Low
714169908,0,0.0,Low
796145133,0,0.0,Low
789233808,0,0.0,Low
709071408,0,0.0,Low
815830083,0,0.0,Low
715932708,0,0.0,Low
715281933,0,0.0,Low
787529583,1,0.8436,Very High
717446208,0,0.0,Low
715236783,0,0.0001,Low
804583833,0,0.0,Low
713772333,1,0.9999,Very High
715321983,0,0.0,Low
717773433,0,0.0,Low
778632933,0,0.0,Low
808527183,0,0.0,Low
714514008,1,0.9999,Very High
711669258,1,0.9999,Very High
797218233,0,0.0,Low
710612583,0,0.0,Low
712613808,0,0.0,Low
807173358,0,0.0006,Low
778349883,0,0.0,Low
720592533,1,0.9928,Very High
714668433,0,0.0,Low
720967233,0,0.0,Low
718629858,0,0.0,Low
737962608,0,0.0001,Low
778207083,1,0.9975,Very High
778781508,1,0.9991,Very High
714142158,0,0.0,Low
715390608,0,0.0,Low
715243458,0,0.0,Low
715418508,0,0.0,Low
711164508,0,0.0,Low
713239308,0,0.0,Low
712323183,0,0.0063,Low
797410983,0,0.0,Low
721167783,0,0.0003,Low
712130058,1,1.0,Very High
714060408,0,0.0,Low
715515333,0,0.0,Low
806970033,0,0.0,Low
817337958,0,0.0,Low
788132208,0,0.0,Low
812653383,0,0.0,Low
709762908,0,0.0,Low
717114708,0,0.0,Low
767388783,0,0.0001,Low
794719983,1,1.0,Very High
778378983,1,0.9997,Very High
773275083,0,0.0,Low
719971458,0,0.0,Low
721001883,0,0.0055,Low
778245633,0,0.0,Low
718535733,0,0.0,Low
711909933,0,0.0,Low
709253433,0,0.9929,Very High
719797758,0,0.0,Low
789420933,0,0.0,Low
709850508,1,0.997,Very High
715335558,0,0.0,Low
711516783,0,0.0,Low
798917883,0,0.0,Low
721525758,0,0.0,Low
716249508,0,0.0001,Low
716953083,0,0.0,Low
712448658,1,0.9983,Very High
711766758,0,0.0,Low
709432833,0,0.0,Low
719964933,0,0.0,Low
719857008,0,0.0,Low
758340108,0,0.0,Low
708276183,1,1.0,Very High
716481408,0,0.0,Low
720590058,1,0.4773,Medium
789347133,0,0.0,Low
719112258,0,0.0,Low
717748608,1,0.8278,Very High
710740008,0,0.0,Low
716694108,1,1.0,Very High
719372583,0,0.0,Low
719981508,1,0.9999,Very High
751350558,0,0.0,Low
715123983,0,0.1136,Low
709250508,0,0.0,Low
716754783,1,0.963,Very High
719025333,0,0.0002,Low
718566858,0,0.0,Low
710675508,0,0.0,Low
818729208,0,0.0,Low
709068183,0,0.0,Low
715358283,0,0.0,Low
710966433,0,0.0,Low
708575058,1,0.1282,Low
713929533,1,1.0,Very High
714087258,0,0.0,Low
756383283,0,0.0,Low
720766908,1,1.0,Very High
718133733,0,0.0,Low
720823458,0,0.0,Low
720027258,0,0.0001,Low
807604233,0,0.0002,Low
801786483,0,0.0001,Low
789138258,0,0.0,Low
805524708,1,0.9936,Very High
779642733,0,0.0,Low
771735933,0,0.0,Low
789917208,0,0.0002,Low
779608083,0,0.0002,Low
711287733,0,0.0,Low
774675933,0,0.0003,Low
716741508,0,0.0,Low
721106133,0,0.0,Low
716698608,0,0.0,Low
716299608,1,1.0,Very High
718116933,0,0.0,Low
720513333,0,0.0,Low
802460433,1,1.0,Very High
720482583,0,0.0,Low
719584608,0,0.0,Low
709477233,0,0.0,Low
719512983,1,1.0,Very High
714923583,1,0.9999,Very High
779397183,0,0.0004,Low
714671658,0,0.0,Low
779218233,0,0.0001,Low
713456583,0,0.0,Low
790221633,0,0.0,Low
721299483,0,0.0,Low
711701958,0,0.0,Low
783573408,0,0.0,Low
709641933,0,0.0,Low
718755483,0,0.0,Low
720914358,0,0.0,Low
714811533,0,0.0,Low
719898108,0,0.0001,Low
720719883,1,0.9995,Very High
780338733,0,0.0,Low
709810458,0,0.0,Low
821356083,0,0.0,Low
793428408,0,0.0,Low
746453583,0,0.0,Low
771799008,0,0.0,Low
719075883,0,0.0001,Low
714986583,0,0.0019,Low
753233733,0,0.0,Low
806914158,1,0.9909,Very High
812671758,1,1.0,Very High
789191358,0,0.0,Low
772111083,0,0.0,Low
714961383,0,0.0,Low
817288458,0,0.0059,Low
719163108,0,0.0008,Low
713922183,0,0.0,Low
716443608,0,0.0,Low
827953683,0,0.0,Low
789678483,0,0.0,Low
793630083,1,1.0,Very High
756306183,0,0.0,Low
736893108,0,0.0,Low
712900308,1,1.0,Very High
798045708,0,0.0,Low
715657833,0,0.0,Low
712111608,0,0.0,Low
711792783,0,0.0,Low
716067333,0,0.0,Low
780660183,1,0.9996,Very High
720761208,1,1.0,Very High
788794758,1,1.0,Very High
711150333,1,1.0,Very High
714418158,0,0.0,Low
713634108,0,0.0005,Low
717231558,0,0.0,Low
711589758,0,0.0,Low
787481208,0,0.0,Low
715516458,1,1.0,Very High
714998508,0,0.0005,Low
713328108,0,0.0,Low
716229108,0,0.0,Low
820925433,0,0.0,Low
816129258,0,0.0,Low
808903308,1,1.0,Very High
713809833,0,0.0,Low
713542008,0,0.0,Low
717385083,0,0.0,Low
708652908,0,0.0,Low
715644633,0,0.0,Low
708761733,0,0.0002,Low
714600258,0,0.0,Low
823566408,0,0.0,Low
713373708,1,1.0,Very High
708307533,0,0.0,Low
820085808,0,0.0,Low
716685033,0,0.0,Low
713063958,0,0.0,Low
708371733,0,0.0004,Low
780277458,0,0.0,Low
797232183,0,0.0,Low
720789933,0,0.0,Low
808281483,0,0.0,Low
712968708,0,0.0,Low
711263058,0,0.0,Low
788813658,0,0.0001,Low
721444758,0,0.0,Low
711448983,1,1.0,Very High
712664658,1,0.9997,Very High
714237033,1,0.9995,Very High
718370733,0,0.0,Low
713726958,1,1.0,Very High
794160408,0,0.0,Low
716009883,0,0.0,Low
711873033,1,0.7782,High
712715208,1,1.0,Very High
778899708,1,1.0,Very High
771865908,1,0.9999,Very High
716273133,0,0.0,Low
709927458,0,0.0001,Low
715162608,1,0.9986,Very High
719862258,0,0.0,Low
788719533,0,0.005,Low
715566408,0,0.0,Low
717359208,0,0.0,Low
721410858,0,0.0,Low
779420583,0,0.0,Low
714222183,0,0.0,Low
709079883,1,0.9999,Very High
721406658,1,1.0,Very High
713782608,0,0.0,Low
720236433,0,0.0002,Low
785106933,0,0.0,Low
716673258,0,0.0,Low
708341958,0,0.0,Low
797150733,1,0.9621,Very High
718279983,0,0.0004,Low
718548558,0,0.0,Low
780360558,0,0.0,Low
715012833,0,0.0,Low
772388508,0,0.0,Low
788199858,0,0.0,Low
769578108,0,0.0,Low
719843958,0,0.0,Low
767197983,0,0.004,Low
711874833,0,0.0001,Low
714930333,1,0.9999,Very High
720989133,0,0.0,Low
720893958,0,0.0023,Low
769709058,0,0.0316,Low
711005583,0,0.0001,Low
826548708,0,0.0,Low
711093408,0,0.0,Low
712831908,0,0.0,Low
780222408,0,0.0001,Low
714181008,0,0.0,Low
772346358,0,0.0,Low
717489033,1,0.1146,Low
710969433,0,0.0,Low
715807383,0,0.0001,Low
711807333,0,0.0,Low
816086508,0,0.0,Low
714424533,1,1.0,Very High
779536233,0,0.0,Low
710794983,0,0.0,Low
779890833,0,0.0001,Low
779837808,0,0.0,Low
713748708,1,1.0,Very High
709123908,0,0.0,Low
816476658,1,1.0,Very High
743800833,0,0.0,Low
806415183,0,0.0,Low
794054058,0,0.9202,Very High
771907158,0,0.0,Low
815789883,0,0.0,Low
712177908,0,0.0,Low
711234783,1,1.0,Very High
793379058,0,0.0,Low
720480183,0,0.0,Low
712974558,0,0.0,Low
717409533,1,1.0,Very High
712200033,0,0.0,Low
713563383,0,0.0,Low
802795608,0,0.0,Low
787452333,1,1.0,Very High
709520058,1,0.9975,Very High
819690933,0,0.0,Low
820694133,1,0.9861,Very High
711800658,1,1.0,Very High
717722958,0,0.0,Low
712279683,1,0.9994,Very High
716606733,0,0.0,Low
716060358,0,0.0,Low
709158333,0,0.0,Low
721113333,0,0.0,Low
712620858,0,0.0131,Low
712855683,0,0.0,Low
715463133,0,0.0001,Low
716551533,0,0.0,Low
771220758,0,0.0,Low
709920258,0,0.0,Low
708959583,0,0.0,Low
712510833,0,0.0,Low
710840433,0,0.2232,Medium
712853358,1,1.0,Very High
788502858,0,0.0,Low
721139808,0,0.0,Low
711375558,0,0.0,Low
713798958,0,0.0,Low
709362033,1,1.0,Very High
719860308,1,1.0,Very High
714443058,1,1.0,Very High
716315508,1,1.0,Very High
717651333,0,0.0,Low
798489258,0,0.0018,Low
710742408,0,0.0,Low
812089383,0,0.0,Low
711968358,0,0.0,Low
794227308,0,0.0,Low
719845908,0,0.0,Low
716851908,0,0.0,Low
720599658,0,0.0,Low
720401658,1,0.6688,High
827442858,0,0.0001,Low
779034708,0,0.0,Low
718806783,1,1.0,Very High
714484008,1,0.9999,Very High
719176308,1,0.9987,Very High
769662033,0,0.0,Low
721020858,0,0.0001,Low
714630858,1,1.0,Very High
710838108,0,0.0,Low
712662783,1,1.0,Very High
713160258,0,0.0,Low
778163508,0,0.0,Low
713785608,0,0.8892,Very High
779905008,1,1.0,Very High
789491058,0,0.0,Low
793736958,0,0.0,Low
720961383,1,0.7581,High
714202008,1,0.9962,Very High
721479108,0,0.0007,Low
715549158,0,0.0,Low
710308983,0,0.0,Low
710981583,0,0.0,Low
712704933,1,1.0,Very High
716165508,0,0.0,Low
710630583,0,0.0,Low
709571958,0,0.0004,Low
790115358,0,0.0,Low
715904433,1,1.0,Very High
709078908,0,0.0,Low
717541308,0,0.0,Low
779916408,0,0.0002,Low
714979383,0,0.0,Low
711691608,1,1.0,Very High
788930358,0,0.0,Low
716351208,0,0.0,Low
708266883,1,1.0,Very High
718858683,0,0.0,Low
771617883,0,0.0,Low
718001508,0,0.0,Low
708995283,0,0.0,Low
721173183,0,0.0,Low
711102858,1,0.9623,Very High
711722808,1,1.0,Very High
787466808,0,0.0,Low
716116383,0,0.0,Low
713257083,0,0.0,Low
772661808,0,0.0,Low
713382558,0,0.0,Low
717596883,0,0.0022,Low
712993008,0,0.0,Low
824763783,0,0.0,Low
771730758,0,0.0,Low
780265458,0,0.0,Low
714256758,0,0.0,Low
710292333,1,0.6796,High
712171158,0,0.0,Low
787339158,1,1.0,Very High
788782008,0,0.0,Low
714848958,1,0.9987,Very High
714987633,0,0.0088,Low
717684858,0,0.0005,Low
767376483,0,0.0,Low
709901058,0,0.0,Low
823149483,0,0.0,Low
780073158,0,0.0,Low
779998083,0,0.0002,Low
713144208,1,1.0,Very High
771594783,1,1.0,Very High
816613158,0,0.0,Low
770774133,0,0.0,Low
712300683,0,0.0,Low
714536208,0,0.0,Low
784880958,0,0.0,Low
713784558,0,0.0001,Low
719305608,1,0.9865,Very High
720190083,1,1.0,Very High
708323208,1,1.0,Very High
781183233,0,0.0,Low
718825908,0,0.0,Low
716963283,1,0.9961,Very High
714924483,0,0.0,Low
779922183,0,0.0,Low
719449533,1,1.0,Very High
712559058,0,0.0,Low
717853233,0,0.0,Low
790069233,0,0.0,Low
794576058,0,0.0,Low
779877858,0,0.0,Low
772334133,0,0.0,Low
714139308,0,0.0005,Low
806634783,0,0.0,Low
720101658,0,0.0,Low
719925483,0,0.0,Low
719572833,0,0.0,Low
720729108,0,0.0,Low
819214233,0,0.0,Low
718896108,0,0.0,Low
713723433,0,0.0,Low
708514383,0,0.0,Low
716961033,0,0.0,Low
778819083,1,1.0,Very High
714773508,1,1.0,Very High
814181433,0,0.0,Low
711984633,0,0.0,Low
710662158,0,0.9984,Very High
711356733,0,0.0,Low
711456108,1,0.9998,Very High
780727833,0,0.0,Low
771471708,0,0.0,Low
714320358,0,0.0004,Low
720700008,0,0.0,Low
713027058,1,1.0,Very High
778228458,0,0.0066,Low
781137783,1,1.0,Very High
719821908,1,1.0,Very High
720537633,0,0.0,Low
712378983,1,0.0007,Low
763681908,0,0.0358,Low
721164483,0,0.0,Low
715447008,0,0.0,Low
769676358,0,0.0,Low
710487033,0,0.0001,Low
714197133,1,1.0,Very High
718488783,0,0.002,Low
715663458,0,0.0,Low
717865008,0,0.0,Low
771400608,0,0.0,Low
708148158,0,0.0,Low
720589008,0,0.0,Low
784795083,0,0.0011,Low
809844108,0,0.0,Low
711521958,0,0.0,Low
711833508,0,0.0,Low
713146683,0,0.9407,Very High
716968683,0,0.0,Low
716279508,1,1.0,Very High
771336783,0,0.0,Low
717502083,1,0.9997,Very High
714843483,0,0.0,Low
709745508,1,1.0,Very High
711382458,1,1.0,Very High
712190358,0,0.0,Low
788805858,0,0.0,Low
709102458,1,1.0,Very High
712533708,0,0.0,Low
720326733,0,0.0074,Low
713605908,0,0.0,Low
711598533,0,0.0,Low
795855258,0,0.0,Low
826783233,0,0.0,Low
789228108,0,0.0,Low
785230083,0,0.0,Low
807946833,1,1.0,Very High
711011508,0,0.0,Low
718632933,0,0.0002,Low
717284133,0,0.0,Low
711701058,0,0.0,Low
712228458,0,0.0003,Low
717146208,1,0.9993,Very High
719028783,0,0.0056,Low
713274183,0,0.0,Low
789218433,0,0.0,Low
790139583,0,0.0,Low
720218658,0,0.0,Low
747074058,0,0.0,Low
719170683,0,0.0,Low
708753633,0,0.0,Low
710780883,0,0.0,Low
785237958,1,1.0,Very High
711333933,0,0.0,Low
710797833,0,0.0,Low
720154533,0,0.0,Low
719123958,1,0.9999,Very High
780942633,0,0.0001,Low
720034983,0,0.0,Low
717307158,0,0.0,Low
708876183,0,0.0003,Low
712660308,1,1.0,Very High
715958583,0,0.0014,Low
771546708,0,0.0,Low
711252258,0,0.0251,Low
772585008,0,0.0,Low
751143858,0,0.0,Low
708824958,0,0.0,Low
819612933,0,0.9897,Very High
712804383,0,0.0,Low
790149483,0,0.0,Low
712121508,0,0.0,Low
778853358,0,0.0,Low
716512383,0,0.0,Low
823548858,1,0.9999,Very High
712144158,1,0.9486,Very High
824560758,1,1.0,Very High
757710783,1,0.9223,Very High
713081583,0,0.0,Low
710481333,1,0.1646,Low
721060083,0,0.0,Low
713759583,0,0.0,Low
717547383,0,0.0,Low
711683358,1,1.0,Very High
710044308,0,0.9997,Very High
713101383,0,0.0,Low
757685733,0,0.0,Low
717823383,0,0.0,Low
796029483,0,0.0,Low
710099358,0,0.0,Low
713872008,0,0.0,Low
788802483,0,0.0,Low
817988433,0,0.0,Low
823554783,0,0.0,Low
710643183,0,0.0,Low
779859558,1,1.0,Very High
798238008,0,0.0,Low
811974483,0,0.0,Low
778471758,0,0.0,Low
718513233,0,0.0,Low
718147233,0,0.0,Low
713700258,0,0.0,Low
780670083,1,1.0,Very High
711438033,0,0.0528,Low
712253058,0,0.0,Low
713519508,0,0.0,Low
789992733,0,0.0,Low
710110683,0,0.0,Low
720260433,0,0.0,Low
714148758,0,0.0011,Low
715522233,0,0.0,Low
712790358,1,0.9978,Very High
714943233,0,0.0,Low
789579033,0,0.0,Low
708952758,0,0.0,Low
721374033,0,0.0,Low
808891983,0,0.0016,Low
794516508,0,0.0,Low
714032883,0,0.0,Low
778722033,0,0.0,Low
823578483,0,0.0,Low
715148658,0,0.0,Low
709669533,0,0.0,Low
787467858,0,0.0057,Low
708671733,0,0.0,Low
709790058,0,0.0,Low
712714008,0,0.0,Low
715191258,0,0.0001,Low
757722708,0,0.0,Low
718086783,0,0.9782,Very High
815253708,0,0.0,Low
715083633,0,0.0,Low
792098883,0,0.0,Low
711873858,0,0.0,Low
713931258,1,1.0,Very High
787591008,0,0.0,Low
801518958,0,0.0007,Low
713068833,0,0.0,Low
710566533,0,0.0,Low
789151983,0,0.0,Low
766673433,0,0.0,Low
807589908,0,0.0,Low
708190158,1,0.9996,Very High
784895358,1,0.9999,Very High
710090133,0,0.0,Low
799242033,0,0.0,Low
719377383,0,0.0,Low
710371683,0,0.0,Low
719926683,0,0.0,Low
793597833,0,0.0001,Low
713739708,0,0.0001,Low
709389558,0,0.0,Low
811907583,0,0.0009,Low
709087983,0,0.0,Low
712774908,0,0.0,Low
820639908,0,0.0,Low
713497983,0,0.827,Very High
713489358,0,0.0001,Low
711381183,0,0.0,Low
814989933,0,0.0,Low
711847833,0,0.0,Low
772837083,0,0.0,Low
713652783,0,0.0001,Low
719202708,0,0.0001,Low
714566133,0,0.0,Low
717553683,0,0.0,Low
814987983,0,0.0,Low
789588933,0,0.0,Low
714317058,0,0.005,Low
772271508,1,1.0,Very High
716366208,0,0.0002,Low
710971908,0,0.0,Low
711412533,1,0.7679,High
720593583,0,0.0,Low
720165258,0,0.0,Low
716147658,0,0.0,Low
778436283,0,0.0,Low
711492258,0,0.0,Low
771106458,0,0.0009,Low
713183508,0,0.0,Low
710832108,0,0.0,Low
719940483,0,0.0,Low
715207458,0,0.0,Low
716839983,0,0.0001,Low
781073733,0,0.0001,Low
757594083,0,0.0001,Low
764496708,0,0.0,Low
714080433,0,0.0001,Low
757675158,0,0.0,Low
715361433,0,0.0,Low
778191933,1,1.0,Very High
718792758,0,0.0,Low
709738008,0,0.0,Low
799020258,0,0.0,Low
718152333,1,1.0,Very High
716324583,0,0.0,Low
720887058,0,0.0,Low
714825408,0,0.03,Low
788620083,0,0.0,Low
719490108,0,0.0,Low
709044183,0,0.0179,Low
756944133,0,0.0,Low
785285883,1,0.9991,Very High
779770683,0,0.0,Low
718510983,0,0.0001,Low
710322033,0,0.0,Low
710560008,0,0.0,Low
711298458,1,1.0,Very High
789164283,0,0.0,Low
715773783,1,1.0,Very High
779158533,0,0.0,Low
720463833,0,0.0,Low
712747758,1,1.0,Very High
771067308,0,0.0,Low
750995508,1,0.9999,Very High
716171358,0,0.0,Low
794637333,0,0.0,Low
718437033,1,0.9984,Very High
718492908,0,0.0,Low
716033508,0,0.0,Low
717603858,0,0.0,Low
714741933,0,0.0,Low
716558283,0,0.0,Low
719022558,0,0.0,Low
717334233,0,0.0004,Low
709222008,1,1.0,Very High
719192808,0,0.0,Low
719281533,0,0.0,Low
710877108,0,0.0,Low
714155283,0,0.0,Low
771214083,0,0.0002,Low
770581983,0,0.0,Low
718742808,1,0.9999,Very High
710257683,0,0.0,Low
721426383,1,0.9996,Very High
721041483,1,1.0,Very High
719922558,0,0.0001,Low
715072533,0,0.0,Low
716214108,0,0.0,Low
772216833,0,0.0,Low
708553008,0,0.0,Low
778880358,0,0.0,Low
720258183,0,0.006,Low
720689583,0,0.0,Low
758168133,0,0.0,Low
716322783,0,0.0,Low
711118083,0,0.0,Low
709591533,0,0.0,Low
794556333,0,0.0002,Low
771630783,0,0.0,Low
708672708,0,0.0003,Low
715590258,0,0.0,Low
714241083,0,0.0011,Low
708416433,1,1.0,Very High
779183958,1,1.0,Very High
709061658,0,0.0,Low
717384183,0,0.0,Low
778921908,0,0.0,Low
714745608,0,0.0067,Low
709200633,0,0.6368,High
714714558,0,0.0,Low
801363633,0,0.0,Low
778847808,0,0.0,Low
713015433,0,0.0,Low
711666708,1,0.9999,Very High
809631483,0,0.0,Low
808967883,0,0.0,Low
710532258,0,0.0,Low
812235108,0,0.0055,Low
817293258,0,0.0001,Low
714695883,0,0.0,Low
738062658,0,0.0434,Low
709518858,0,0.0,Low
819634233,1,0.9993,Very High
711272058,0,0.0001,Low
716262708,0,0.0,Low
708928008,0,0.0,Low
765755283,0,0.0,Low
711922158,0,0.0377,Low
773177358,0,0.0,Low
779638983,0,0.0,Low
708723858,0,0.0,Low
712184133,0,0.0,Low
709948233,0,0.0,Low
709415583,0,0.0,Low
714005508,0,0.0,Low
712407033,0,0.1067,Low
716333283,0,0.0,Low
715534083,0,0.0,Low
789492558,0,0.0,Low
770929383,0,0.0,Low
708890133,0,0.0,Low
788595183,0,0.0,Low
713167383,0,0.0,Low
717704433,0,0.0,Low
718590183,0,0.0,Low
719019483,0,0.0001,Low
710401458,0,0.0002,Low
720783558,0,0.0001,Low
772364358,0,0.0,Low
719868183,1,1.0,Very High
709388058,0,0.0,Low
717004533,0,0.0,Low
714969183,0,0.0,Low
720837708,0,0.0,Low
759947433,0,0.0001,Low
767404083,1,1.0,Very High
781926633,0,0.0,Low
772127508,1,0.757,High
720518283,0,0.0,Low
715380483,0,0.0,Low
789296133,0,0.0012,Low
711029358,0,0.0003,Low
712615008,0,0.016,Low
816826008,0,0.0,Low
715488483,0,0.0002,Low
717759783,0,0.0017,Low
796083783,1,1.0,Very High
709925733,0,0.0,Low
715309083,0,0.0,Low
778441533,1,0.7926,High
715891533,0,0.0,Low
788848458,0,0.0,Low
708399858,0,0.0,Low
711944733,0,0.0,Low
712683633,1,0.9999,Very High
785487783,0,0.0,Low
718951683,0,0.0,Low
718329183,0,0.0,Low
788960658,0,0.0,Low
713120433,0,0.0,Low
720980958,0,0.0,Low
709606158,0,0.0001,Low
714168183,0,0.0,Low
712524858,0,0.0,Low
815072283,0,0.0,Low
715980258,0,0.0,Low
788715483,0,0.0,Low
809276808,0,0.0,Low
708885558,1,1.0,Very High
789373683,0,0.0,Low
714216858,0,0.0,Low
719150658,1,1.0,Very High
712302783,0,0.0,Low
799717458,0,0.0,Low
716354883,1,0.9962,Very High
719601708,0,0.0,Low
720150858,1,0.1333,Low
824915208,0,0.0,Low
798777708,0,0.0042,Low
805229133,0,0.0028,Low
716365233,0,0.0002,Low
796544133,0,0.0,Low
778143183,0,0.2798,Medium
717011958,0,0.0,Low
778264008,0,0.0,Low
789507408,0,0.0,Low
788842008,0,0.0,Low
714742758,0,0.0,Low
717742908,0,0.0,Low
712874433,0,0.0,Low
711092658,1,0.9979,Very High
720299283,0,0.0,Low
719237058,0,0.0,Low
719671383,0,0.0,Low
788290383,0,0.0,Low
779701983,0,0.0,Low
779247483,1,1.0,Very High
767093133,0,0.0,Low
717979008,0,0.0,Low
712132383,0,0.0,Low
772306383,1,1.0,Very High
714469008,0,0.0,Low
812446158,0,0.007,Low
779401233,0,0.0,Low
784994883,0,0.0001,Low
721080183,0,0.0001,Low
712572858,0,0.2486,Medium
719759733,1,1.0,Very High
780371433,0,0.0,Low
822170733,1,0.995,Very High
708224133,0,0.0,Low
719299533,1,1.0,Very High
780633483,0,0.0,Low
771356508,0,0.0,Low
823629333,0,0.1638,Low
712961658,0,0.0,Low
710464683,0,0.0,Low
716688183,1,0.9999,Very High
789082758,0,0.0,Low
709140858,0,0.0,Low
822127008,0,0.0,Low
720496158,0,0.0,Low
774588633,0,0.0,Low
788465583,0,0.9356,Very High
741517458,1,0.9999,Very High
709935708,0,0.0,Low
721112508,0,0.0,Low
720734583,0,0.0,Low
772286658,1,0.3167,Medium
807149058,0,0.0,Low
771045708,1,0.9833,Very High
711733308,0,0.0,Low
710518308,0,0.0,Low
716586408,0,0.0,Low
713152383,0,0.0,Low
771935283,0,0.0,Low
720460083,1,1.0,Very High
825838908,0,0.0,Low
709082808,0,0.0,Low
710937783,0,0.0003,Low
789540108,0,0.0,Low
709824633,0,0.0,Low
717874533,1,0.6625,High
712571883,0,0.9743,Very High
716926758,0,0.0,Low
716181858,0,0.0001,Low
779613933,0,0.0,Low
712136058,1,1.0,Very High
709678608,0,0.0,Low
714276408,1,0.9992,Very High
719953383,0,0.0,Low
718795083,0,0.0,Low
720503508,0,0.0,Low
770762133,0,0.0,Low
713555133,1,1.0,Very High
711232608,1,1.0,Very High
780322908,0,0.0001,Low
708207783,0,0.0,Low
719590458,1,0.9969,Very High
778679883,0,0.0,Low
780230208,0,0.0,Low
827703258,0,0.0,Low
807379833,1,1.0,Very High
711178383,0,0.0001,Low
712203333,0,0.0,Low
709261383,0,0.0,Low
715829358,0,0.0,Low
713213133,0,0.0,Low
778860783,1,1.0,Very High
779442783,0,0.0,Low
780008358,1,1.0,Very High
721274208,1,1.0,Very High
714076683,1,0.809,Very High
788791383,0,0.0102,Low
709459608,0,0.0001,Low
711560058,0,0.0,Low
717657333,0,0.0001,Low
812218908,1,0.9987,Very High
787482033,1,1.0,Very High
779141658,0,0.0,Low
813810333,1,0.6626,High
789613083,0,0.0,Low
794540883,0,0.0,Low
811889808,0,0.0,Low
720509433,0,0.0,Low
715091208,0,0.0,Low
719269308,0,0.0,Low
718200333,0,0.0,Low
713487633,0,0.0,Low
789363408,0,0.0,Low
713916708,0,0.0,Low
823833483,0,0.0006,Low
717756258,0,0.0,Low
712879158,0,0.7235,High
709474683,0,0.0,Low
772313358,0,0.0001,Low
711856683,0,0.0002,Low
718530258,0,0.0,Low
716288208,0,0.0004,Low
718712583,0,0.0017,Low
806432433,0,0.0,Low
720074583,0,0.0,Low
768848658,0,0.0,Low
709895508,0,0.0,Low
711542358,0,0.0,Low
718773333,0,0.0001,Low
816832383,0,0.0291,Low
714042108,0,0.0,Low
714664683,0,0.0024,Low
713894358,0,0.0,Low
715436883,0,0.0,Low
715260558,0,0.0314,Low
713664258,0,0.0,Low
713364783,0,0.0,Low
718078008,0,0.009,Low
798546408,0,0.0,Low
779018508,0,0.0,Low
802668333,1,0.9102,Very High
718320933,0,0.0,Low
789016983,0,0.0002,Low
713907633,0,0.0,Low
708474333,0,0.0021,Low
778894233,0,0.042,Low
717244683,0,0.0,Low
711410958,0,0.6516,High
799711833,0,0.0,Low
714047733,0,0.0,Low
710061783,1,0.3981,Medium
711082908,0,0.0,Low
721190358,0,0.0,Low
712760208,0,0.0,Low
751563933,0,0.0,Low
815498733,0,0.0,Low
718433508,0,0.0,Low
720935658,0,0.0,Low
714754533,0,0.0002,Low
714713508,0,0.0,Low
715038033,0,0.0081,Low
809169858,0,0.0,Low
718379358,0,0.0018,Low
779456508,0,0.0,Low
708907833,0,0.1155,Low
708693558,0,0.0,Low
718665933,0,0.0,Low
816073983,0,0.0,Low
715851333,0,0.0,Low
712884408,0,0.0,Low
715404783,0,0.0,Low
773356008,0,0.0001,Low
789525408,0,0.0004,Low
721212258,0,0.0,Low
719625933,0,0.0,Low
714304458,0,0.1255,Low
819975183,0,0.0002,Low
785515533,0,0.0,Low
720712533,0,0.0,Low
709861008,0,0.0019,Low
713911233,0,0.0,Low
712580958,0,0.0,Low
719473458,0,0.0,Low
711764733,0,0.161,Low
794124708,0,0.018,Low
780707733,0,0.0,Low
780620883,0,0.0,Low
720849708,0,0.0001,Low
789312033,1,0.9999,Very High
778742358,0,0.195,Low
719658858,0,0.0014,Low
713425383,1,0.9976,Very High
770842833,1,0.9972,Very High
712029783,0,0.0,Low
718893333,0,0.0,Low
711203658,0,0.0,Low
718567758,0,0.0,Low
771719283,0,0.0,Low
717926358,0,0.0033,Low
779751258,0,0.0,Low
774491958,0,0.0043,Low
713428833,0,0.0,Low
714166833,0,0.0773,Low
809464608,1,0.9998,Very High
789681708,0,0.0001,Low
713102733,0,0.0,Low
715195383,0,0.0,Low
812408058,0,0.0,Low
787226508,0,0.0002,Low
713537733,0,0.0,Low
715170183,0,0.0,Low
717109983,0,0.0,Low
713208033,0,0.0215,Low
712788258,0,0.0,Low
758382183,0,0.0,Low
715469583,0,0.0,Low
709235058,0,0.0001,Low
714786483,0,0.0,Low
713299758,0,0.0,Low
771912408,0,0.0,Low
721445658,0,0.0,Low
719787633,0,0.0,Low
